SeriesHash,SubjectID,MagneticFieldStrength,MRAcquisitionType,PulseSequenceName,SliceThickness,EchoTime,RepetitionTime,FlipAngle,EchoTrainLength,ParallelReductionFactorInPlane,AcquisitionDuration,PixelBandwidth,ImageOrientationPatientDICOM,BidsGuess,NIfTIPath
0000001A,Min-Mo-021,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,277.205,630,"[1, 0, 0, 0, 1, 0]","['derived', '_acq-spcR4p2_run-8_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-021\DICOM\0000F27D\AA56F42F\AAF74819\0000001A\0000001A_20251127000000_8.nii.gz
0000059A,Min-Mo-021,3.0,2D,*tse2d1_17,5.0,0.088,5.72,150,17.0,2.0,188.739,191,"[0.999848, 0.0174147, 0.00114689, -0.0174524, 0.997686, 0.065705]","['anat', '_acq-tse2p2_run-2_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-021\DICOM\0000F27D\AA56F42F\AAF74819\0000059A\0000059A_ax_t2_tse_20251127000000_2.nii.gz
0000231A,Min-Mo-021,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,210.715,651,"[-0.0160757, 0.994208, 0.106264, 0.00133278, 0.106299, -0.994333]","['func', '_acq-spcir2p3_dir-RL_run-11_bold']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-021\DICOM\0000F27D\AA56F42F\AAF74819\0000231A\0000231A_sag_t2_spc_flair_fs_20251127000000_11.nii.gz
00002567,Min-Mo-021,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.645,119,"[0.999848, 0.0174147, 0.00114689, -0.0174524, 0.997686, 0.065705]","['anat', '_acq-swi3p2_run-13_part-phase_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-021\DICOM\0000F27D\AA56F42F\AAF74819\00002567\00002567_ax_swi_ge3d_20251127000000_13_ph.nii.gz
0000468F,Min-Mo-021,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.645,119,"[0.999848, 0.0174147, 0.00114689, -0.0174524, 0.997686, 0.065705]","['anat', '_acq-swi3p2_run-14_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-021\DICOM\0000F27D\AA56F42F\AAF74819\0000468F\0000468F_ax_swi_ge3d_20251127000000_14.nii.gz
00005132,Min-Mo-021,3.0,3D,*swi3d1r,12.8,0.02,0.028,15,,2.0,,119,"[0.999848, 0.0174147, 0.00114689, -0.0174524, 0.997686, 0.065705]","['derived', '_acq-swi3p2_run-15_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-021\DICOM\0000F27D\AA56F42F\AAF74819\00005132\00005132_ax_swi_ge3d_20251127000000_15.nii.gz
00005DF3,Min-Mo-021,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,277.205,630,"[-0.0160756, 0.994216, 0.106191, 0.00133394, 0.106226, -0.994341]","['anat', '_acq-spcR4p2_run-6_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-021\DICOM\0000F27D\AA56F42F\AAF74819\00005DF3\00005DF3_t1_space_sag_20251127000000_6.nii.gz
000061DD,Min-Mo-021,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.645,119,"[0.999848, 0.0174147, 0.00114689, -0.0174524, 0.997686, 0.065705]","['anat', '_acq-swi3p2_run-12_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-021\DICOM\0000F27D\AA56F42F\AAF74819\000061DD\000061DD_ax_swi_ge3d_20251127000000_12.nii.gz
00006660,Min-Mo-021,3.0,3D,*spcR_42ns,3.0,0.022,0.7,120,27.0,2.0,277.205,630,"[1, 0, 0, 0, 0.999683, 0.0251839]","['derived', '_acq-spcR4p2_run-9_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-021\DICOM\0000F27D\AA56F42F\AAF74819\00006660\00006660_20251127000000_9.nii.gz
0000798B,Min-Mo-021,3.0,3D,*spcR_42ns,3.0,0.022,0.7,120,27.0,2.0,277.205,630,"[0.999982, 0.00555587, -0.00212431, -0.00351206, 0.26326, -0.964719]","['derived', '_acq-spcR4p2_run-7_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-021\DICOM\0000F27D\AA56F42F\AAF74819\0000798B\0000798B_20251127000000_7.nii.gz
0000D29F,Min-Mo-021,3.0,2D,*tse2d1_17,5.0,0.086,5.57,150,17.0,4.0,38.969,193,"[0.999848, 0.0174147, 0.00114689, -0.0174524, 0.997686, 0.065705]","['anat', '_acq-tse2p4_run-3_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-021\DICOM\0000F27D\AA56F42F\AAF74819\0000D29F\0000D29F_ax_t2_tse_Med_DRS_480_20251127000000_3.nii.gz
0000E360,Min-Mo-021,3.0,2D,*tse2d1_17,5.0,0.088,6.5,150,17.0,2.0,90.977,191,"[0.999568, 0.0293888, -0.000672734, -0.00850269, 0.267134, -0.963622]","['anat', '_acq-tse2p2_run-16_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-021\DICOM\0000F27D\AA56F42F\AAF74819\0000E360\0000E360_cor_t2_tse_20251127000000_16.nii.gz
0000FC3A,Min-Mo-021,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,277.205,630,"[0.999961, 0.00876484, -0.000986759, -0.00328731, 0.266534, -0.96382]","['derived', '_acq-spcR4p2_run-10_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-021\DICOM\0000F27D\AA56F42F\AAF74819\0000FC3A\0000FC3A_20251127000000_10.nii.gz
0000045C,Min-Mo-020,3.0,2D,*tse2d1_17,5.0,0.086,5.57,150,17.0,4.0,38.969,193,"[1, 4.876e-12, -4.5e-13, -4.897e-12, 0.99577, -0.091881]","['anat', '_acq-tse2p4_run-3_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-020\DICOM\00003A0B\AA0AE18F\AA8BA9AE\0000045C\0000045C_ax_t2_tse_Med_DRS_480_20251127000000_3.nii.gz
00007A28,Min-Mo-020,3.0,2D,*tse2d1_17,5.0,0.088,5.72,150,17.0,2.0,188.739,191,"[1, 4.876e-12, -4.5e-13, -4.897e-12, 0.99577, -0.091881]","['anat', '_acq-tse2p2_run-2_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-020\DICOM\00003A0B\AA0AE18F\AA8BA9AE\00007A28\00007A28_ax_t2_tse_20251127000000_2.nii.gz
00000872,Min-Mo-019,3.0,2D,*tse2d1_17,5.0,0.088,6.36,150,17.0,2.0,88.997,191,"[0.99851, -0.0545562, -0.000687835, 0.00865952, 0.170912, -0.985248]","['anat', '_acq-tse2p2_run-16_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-019\DICOM\00008F2E\AA3FA733\AAC5241D\00000872\00000872_cor_t2_tse_20251126000000_16.nii.gz
00000E6B,Min-Mo-019,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[0.0487061, 0.986468, 0.15655, -0.0469844, 0.158825, -0.986188]","['anat', '_acq-spcR4p2_run-6_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-019\DICOM\00008F2E\AA3FA733\AAC5241D\00000E6B\00000E6B_t1_space_sag_20251126000000_6.nii.gz
0000110B,Min-Mo-019,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[0.999276, -0.0371181, -0.00838738, -0.000863062, 0.198245, -0.980152]","['derived', '_acq-spcR4p2_run-10_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-019\DICOM\00008F2E\AA3FA733\AAC5241D\0000110B\0000110B_20251126000000_10.nii.gz
000016AD,Min-Mo-019,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,238.217,651,"[0.0487061, 0.986468, 0.15655, -0.0469844, 0.158825, -0.986188]","['func', '_acq-spcir2p3_dir-RL_run-11_bold']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-019\DICOM\00008F2E\AA3FA733\AAC5241D\000016AD\000016AD_sag_t2_spc_flair_fs_20251126000000_11.nii.gz
0000195F,Min-Mo-019,3.0,3D,*spcR_42ns,3.0,0.022,0.7,120,27.0,2.0,305.2,630,"[0.999583, -0.0270275, -0.0101656, -0.00441925, 0.20471, -0.978813]","['derived', '_acq-spcR4p2_run-18_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-019\DICOM\00008F2E\AA3FA733\AAC5241D\0000195F\0000195F_20251126000000_18.nii.gz
00005107,Min-Mo-019,3.0,3D,*spcR_42ns,3.0,0.022,0.7,120,27.0,2.0,305.2,630,"[1, 0, 0, 0, 0.999683, 0.0251839]","['derived', '_acq-spcR4p2_run-21_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-019\DICOM\00008F2E\AA3FA733\AAC5241D\00005107\00005107_20251126000000_21.nii.gz
00005FCA,Min-Mo-019,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.642,119,"[0.998591, -0.034514, -0.0403126, 0.0373148, 0.996783, 0.0709267]","['anat', '_acq-swi3p2_run-13_part-phase_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-019\DICOM\00008F2E\AA3FA733\AAC5241D\00005FCA\00005FCA_ax_swi_ge3d_20251126000000_13_ph.nii.gz
00007208,Min-Mo-019,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[0.0487061, 0.986468, 0.15655, -0.0469844, 0.158825, -0.986188]","['anat', '_acq-spcR4p2_run-17_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-019\DICOM\00008F2E\AA3FA733\AAC5241D\00007208\00007208_sag_t1post_space_20251126000000_17.nii.gz
00007EE1,Min-Mo-019,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[0.999529, -0.0306438, -0.00156197, 0.0306835, 0.998233, 0.0508806]","['derived', '_acq-spcR4p2_run-9_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-019\DICOM\00008F2E\AA3FA733\AAC5241D\00007EE1\00007EE1_20251126000000_9.nii.gz
000091E1,Min-Mo-019,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.642,119,"[0.998591, -0.034514, -0.0403126, 0.0373148, 0.996783, 0.0709267]","['anat', '_acq-swi3p2_run-12_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-019\DICOM\00008F2E\AA3FA733\AAC5241D\000091E1\000091E1_ax_swi_ge3d_20251126000000_12.nii.gz
000095B7,Min-Mo-019,3.0,3D,*spcR_42ns,3.0,0.022,0.7,120,27.0,2.0,305.2,630,"[1, 0, 0, 0, 0.999683, 0.0251839]","['derived', '_acq-spcR4p2_run-8_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-019\DICOM\00008F2E\AA3FA733\AAC5241D\000095B7\000095B7_20251126000000_8.nii.gz
0000AE87,Min-Mo-019,3.0,3D,*swi3d1r,12.8,0.02,0.028,15,,2.0,,119,"[0.998591, -0.034514, -0.0403126, 0.0373148, 0.996783, 0.0709267]","['derived', '_acq-swi3p2_run-15_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-019\DICOM\00008F2E\AA3FA733\AAC5241D\0000AE87\0000AE87_ax_swi_ge3d_20251126000000_15.nii.gz
0000C526,Min-Mo-019,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[0.999529, -0.0306438, -0.00156197, 0.0306835, 0.998233, 0.0508806]","['derived', '_acq-spcR4p2_run-20_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-019\DICOM\00008F2E\AA3FA733\AAC5241D\0000C526\0000C526_20251126000000_20.nii.gz
0000C5AD,Min-Mo-019,3.0,2D,*tse2d1_17,5.0,0.088,5.52,150,17.0,2.0,182.139,191,"[0.998594, -0.0344273, -0.0403065, 0.0372279, 0.996786, 0.0709302]","['anat', '_acq-tse2p2_run-2_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-019\DICOM\00008F2E\AA3FA733\AAC5241D\0000C5AD\0000C5AD_ax_t2_tse_20251126000000_2.nii.gz
0000CC99,Min-Mo-019,3.0,2D,*tse2d1_17,5.0,0.086,5.52,150,17.0,4.0,38.614,193,"[0.998591, -0.034514, -0.0403126, 0.0373148, 0.996783, 0.0709267]","['anat', '_acq-tse2p4_run-3_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-019\DICOM\00008F2E\AA3FA733\AAC5241D\0000CC99\0000CC99_ax_t2_tse_Med_DRS_480_20251126000000_3.nii.gz
0000D6E6,Min-Mo-019,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.642,119,"[0.998591, -0.034514, -0.0403126, 0.0373148, 0.996783, 0.0709267]","['anat', '_acq-swi3p2_run-14_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-019\DICOM\00008F2E\AA3FA733\AAC5241D\0000D6E6\0000D6E6_ax_swi_ge3d_20251126000000_14.nii.gz
0000F598,Min-Mo-019,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[0.999276, -0.0371181, -0.00838738, -0.000863062, 0.198245, -0.980152]","['derived', '_acq-spcR4p2_run-19_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-019\DICOM\00008F2E\AA3FA733\AAC5241D\0000F598\0000F598_20251126000000_19.nii.gz
0000F94F,Min-Mo-019,3.0,3D,*spcR_42ns,3.0,0.022,0.7,120,27.0,2.0,305.2,630,"[0.999583, -0.0270275, -0.0101656, -0.00441925, 0.20471, -0.978813]","['derived', '_acq-spcR4p2_run-7_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-019\DICOM\00008F2E\AA3FA733\AAC5241D\0000F94F\0000F94F_20251126000000_7.nii.gz
00004124,Min-Mo-018,3.0,2D,*tse2d1_17,5.0,0.088,5.13,150,17.0,2.0,169.269,191,"[0.998955, 0.00624736, -0.045271, -1.62815e-10, 0.990612, 0.136704]","['anat', '_acq-tse2p2_run-2_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-018\DICOM\00009790\AA6245DD\AA5FF5E0\00004124\00004124_ax_t2_tse_20251126000000_2.nii.gz
0000EA4B,Min-Mo-018,3.0,2D,*tse2d1_17,5.0,0.086,5.52,150,17.0,4.0,38.599,193,"[0.998955, 0.00624736, -0.045271, -1.62815e-10, 0.990612, 0.136704]","['anat', '_acq-tse2p4_run-3_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-018\DICOM\00009790\AA6245DD\AA5FF5E0\0000EA4B\0000EA4B_ax_t2_tse_Med_DRS_480_20251126000000_3.nii.gz
00000F9F,Min-Mo-017,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,213.5,119,"[0.999947, -0.0102968, 0.000101129, 0.0102973, 0.999899, -0.00982048]","['anat', '_acq-swi3p2_run-11_part-phase_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-017\DICOM\0000D989\AABB2B5D\AA7DF3FA\00000F9F\00000F9F_ax_swi_ge3d_20251121000000_11_ph.nii.gz
00003097,Min-Mo-017,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,213.5,119,"[0.999947, -0.0102968, 0.000101129, 0.0102973, 0.999899, -0.00982048]","['anat', '_acq-swi3p2_run-12_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-017\DICOM\0000D989\AABB2B5D\AA7DF3FA\00003097\00003097_ax_swi_ge3d_20251121000000_12.nii.gz
0000324F,Min-Mo-017,3.0,2D,*tse2d1_17,4.0,0.088,6.11,150,17.0,2.0,164.949,191,"[0.999947, -0.0102775, 0.00010094, 0.010278, 0.999899, -0.00982048]","['anat', '_acq-tse2p2_run-2_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-017\DICOM\0000D989\AABB2B5D\AA7DF3FA\0000324F\0000324F_ax_t2_tse_20251121000000_2.nii.gz
0000531C,Min-Mo-017,3.0,3D,*spcR_42ns,1.0,0.023,0.7,120,27.0,2.0,277.205,630,"[-0.00119957, 0.987634, 0.156773, 0.00890876, 0.156777, -0.987594]","['anat', '_acq-spcR4p2_run-7_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-017\DICOM\0000D989\AABB2B5D\AA7DF3FA\0000531C\0000531C_sag_t1_space_20251121000000_7.nii.gz
00006E9D,Min-Mo-017,3.0,3D,*swi3d1r,12.8,0.02,0.028,15,,2.0,,119,"[0.999947, -0.0102968, 0.000101129, 0.0102973, 0.999899, -0.00982048]","['derived', '_acq-swi3p2_run-13_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-017\DICOM\0000D989\AABB2B5D\AA7DF3FA\00006E9D\00006E9D_ax_swi_ge3d_20251121000000_13.nii.gz
0000797C,Min-Mo-017,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,213.5,119,"[0.999947, -0.0102968, 0.000101129, 0.0102973, 0.999899, -0.00982048]","['anat', '_acq-swi3p2_run-10_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-017\DICOM\0000D989\AABB2B5D\AA7DF3FA\0000797C\0000797C_ax_swi_ge3d_20251121000000_10.nii.gz
000084BF,Min-Mo-017,3.0,2D,*tse2d1_17,3.0,0.088,6.0,150,17.0,2.0,149.977,191,"[0.999999, -0.00129847, -0.000580362, 0.000239248, 0.555813, -0.831307]","['anat', '_acq-tse2p2_run-14_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-017\DICOM\0000D989\AABB2B5D\AA7DF3FA\000084BF\000084BF_cor_t2_tse_20251121000000_14.nii.gz
0000A5C5,Min-Mo-017,3.0,2D,*tse2d1_17,4.0,0.086,5.96,150,17.0,4.0,41.699,193,"[0.999947, -0.0102968, 0.000101129, 0.0102973, 0.999899, -0.00982048]","['anat', '_acq-tse2p4_run-3_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-017\DICOM\0000D989\AABB2B5D\AA7DF3FA\0000A5C5\0000A5C5_ax_t2_tse_Med_DRS_480_20251121000000_3.nii.gz
0000AD7F,Min-Mo-017,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,238.22,651,"[-0.00119957, 0.987634, 0.156773, 0.00890876, 0.156777, -0.987594]","['func', '_acq-spcir2p3_dir-RL_run-9_bold']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-017\DICOM\0000D989\AABB2B5D\AA7DF3FA\0000AD7F\0000AD7F_sag_t2_spc_flair_fs_20251121000000_9.nii.gz
0000BAD5,Min-Mo-016,3.0,2D,*tse2d1_17,5.0,0.088,5.52,150,17.0,2.0,182.139,191,"[0.999877, -0.015389, -0.0031556, 0.0157092, 0.979496, 0.200851]","['anat', '_acq-tse2p2_run-2_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-016\DICOM\00004F3E\AA841022\AA6E6E6D\0000BAD5\0000BAD5_ax_t2_tse_20251121000000_2.nii.gz
0000DDFE,Min-Mo-016,3.0,2D,*tse2d1_17,5.0,0.086,5.52,150,17.0,4.0,38.614,193,"[0.999877, -0.0153871, -0.00315522, 0.0157073, 0.979496, 0.200851]","['anat', '_acq-tse2p4_run-3_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-016\DICOM\00004F3E\AA841022\AA6E6E6D\0000DDFE\0000DDFE_ax_t2_tse_Med_DRS_480_20251121000000_3.nii.gz
00000F0A,Min-Mo-015,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,238.22,651,"[0.000326674, 0.995033, 0.0995481, -0.0053747, 0.0995484, -0.995018]","['func', '_acq-spcir2p3_dir-RL_run-7_bold']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-015\DICOM\00008616\AA27B412\AAA7E5AA\00000F0A\00000F0A_sag_t2_spc_flair_fs_20251120000000_7.nii.gz
000030E6,Min-Mo-015,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.642,119,"[0.999651, 0.0209861, -0.0160363, -0.017449, 0.98055, 0.195494]","['anat', '_acq-swi3p2_run-14_part-phase_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-015\DICOM\00008616\AA27B412\AAA7E5AA\000030E6\000030E6_ax_swi_ge3d_20251120000000_14_ph.nii.gz
00003F32,Min-Mo-015,3.0,2D,*tse2d1_17,5.0,0.086,5.52,150,17.0,4.0,38.614,193,"[0.999651, 0.0209861, -0.0160363, -0.017449, 0.98055, 0.195494]","['anat', '_acq-tse2p4_run-3_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-015\DICOM\00008616\AA27B412\AAA7E5AA\00003F32\00003F32_ax_t2_tse_Med_DRS_480_20251120000000_3.nii.gz
0000563E,Min-Mo-015,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,238.22,651,"[1, 0, 0, 0, 0, -1]","['derived', '_acq-spcir2p3_run-8']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-015\DICOM\00008616\AA27B412\AAA7E5AA\0000563E\0000563E_20251120000000_8.nii.gz
00005893,Min-Mo-015,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,238.22,651,"[1, 0, 0, 0, 1, 0]","['derived', '_acq-spcir2p3_run-9']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-015\DICOM\00008616\AA27B412\AAA7E5AA\00005893\00005893_20251120000000_9.nii.gz
000062BF,Min-Mo-015,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,238.22,651,"[0, 0.995446, 0.0953309, 0, 0.0953309, -0.995446]","['derived', '_acq-spcir2p3_run-10']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-015\DICOM\00008616\AA27B412\AAA7E5AA\000062BF\000062BF_20251120000000_10.nii.gz
00007031,Min-Mo-015,3.0,2D,*tse2d1_17,5.0,0.088,5.52,150,17.0,2.0,182.139,191,"[0.999651, 0.0209861, -0.0160363, -0.017449, 0.98055, 0.195494]","['anat', '_acq-tse2p2_run-2_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-015\DICOM\00008616\AA27B412\AAA7E5AA\00007031\00007031_ax_t2_tse_20251120000000_2.nii.gz
000077EA,Min-Mo-015,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.642,119,"[0.999651, 0.0209861, -0.0160363, -0.017449, 0.98055, 0.195494]","['anat', '_acq-swi3p2_run-15_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-015\DICOM\00008616\AA27B412\AAA7E5AA\000077EA\000077EA_ax_swi_ge3d_20251120000000_15.nii.gz
00009B6A,Min-Mo-015,3.0,3D,*swi3d1r,12.8,0.02,0.028,15,,2.0,,119,"[0.999651, 0.0209861, -0.0160363, -0.017449, 0.98055, 0.195494]","['derived', '_acq-swi3p2_run-16_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-015\DICOM\00008616\AA27B412\AAA7E5AA\00009B6A\00009B6A_ax_swi_ge3d_20251120000000_16.nii.gz
00009BE4,Min-Mo-015,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.642,119,"[0.999651, 0.0209861, -0.0160363, -0.017449, 0.98055, 0.195494]","['anat', '_acq-swi3p2_run-13_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-015\DICOM\00008616\AA27B412\AAA7E5AA\00009BE4\00009BE4_ax_swi_ge3d_20251120000000_13.nii.gz
00000609,Min-Mo-014,3.0,2D,*tse2d1_17,4.0,0.086,6.34,150,17.0,4.0,44.359,193,"[0.987902, 0.134831, -0.0766131, -0.142183, 0.984739, -0.100369]","['anat', '_acq-tse2p4_run-5_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-014\DICOM\0000CB8D\AAA5C4B1\AAC70605\00000609\00000609_ax_t2_tse_Med_DRS_480_20251119000000_5.nii.gz
00002EBC,Min-Mo-014,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.645,119,"[0.987902, 0.134831, -0.0766131, -0.142183, 0.984739, -0.100369]","['anat', '_acq-swi3p2_run-24_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-014\DICOM\0000CB8D\AAA5C4B1\AAC70605\00002EBC\00002EBC_ax_swi_ge3d_20251119000000_24.nii.gz
00004169,Min-Mo-014,3.0,3D,*spcR_42ns,0.976562,0.022,0.7,120,27.0,2.0,277.202,630,"[0.990232, 0.1349, -0.0352628, -0.0751486, 0.303318, -0.949921]","['derived', '_acq-spcR4p2_run-20_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-014\DICOM\0000CB8D\AAA5C4B1\AAC70605\00004169\00004169_20251119000000_20.nii.gz
00004B3B,Min-Mo-014,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,238.22,651,"[-0.155719, 0.983219, 0.0950316, -0.0644969, 0.0858796, -0.994216]","['func', '_acq-spcir2p3_dir-RL_run-23_bold']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-014\DICOM\0000CB8D\AAA5C4B1\AAC70605\00004B3B\00004B3B_sag_t2_spc_flair_fs_20251119000000_23.nii.gz
00006552,Min-Mo-014,3.0,2D,*tse2d1_17,3.0,0.085,5.72,150,17.0,2.0,142.965,192,"[0.981739, 0.188812, -0.0232099, -0.0715585, 0.253488, -0.964688]","['anat', '_acq-tse2p2_run-29_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-014\DICOM\0000CB8D\AAA5C4B1\AAC70605\00006552\00006552_cor_t2_tse_rpt_20251119000000_29.nii.gz
00007856,Min-Mo-014,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.645,119,"[0.987902, 0.134831, -0.0766131, -0.142183, 0.984739, -0.100369]","['anat', '_acq-swi3p2_run-26_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-014\DICOM\0000CB8D\AAA5C4B1\AAC70605\00007856\00007856_ax_swi_ge3d_20251119000000_26.nii.gz
00007EFB,Min-Mo-014,3.0,2D,*tse2d1_17,4.0,0.088,6.5,150,17.0,2.0,214.477,191,"[0.987901, 0.134841, -0.0766141, -0.142193, 0.984737, -0.100368]","['anat', '_acq-tse2p2_run-4_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-014\DICOM\0000CB8D\AAA5C4B1\AAC70605\00007EFB\00007EFB_ax_t2_tse_20251119000000_4.nii.gz
00008A68,Min-Mo-014,3.0,2D,*tse2d1_17,3.0,0.088,5.83,150,17.0,2.0,180.699,191,"[0.981739, 0.188812, -0.0232099, -0.0715585, 0.253488, -0.964688]","['anat', '_acq-tse2p2_run-28_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-014\DICOM\0000CB8D\AAA5C4B1\AAC70605\00008A68\00008A68_cor_t2_tse_20251119000000_28.nii.gz
